supergroup1	WeinellEntry2195	sample66_0000001716_group1
supergroup30800	NA	NA
supergroup30801	NA	NA
supergroup30802	NA	NA
supergroup30804	NA	NA
supergroup30805	NA	NA
supergroup30806	NA	NA
supergroup30807	NA	NA
supergroup30808	NA	NA
supergroup30809	NA	NA
supergroup30811	NA	NA
supergroup30812	NA	NA
supergroup30813	NA	NA
supergroup30814	NA	NA
supergroup30815	NA	NA
supergroup30816	NA	NA
supergroup30817	NA	NA
supergroup30818	NA	NA
supergroup30819	NA	NA
supergroup30820	NA	NA
supergroup30821	NA	NA
supergroup30822	NA	NA
supergroup30824	NA	NA
supergroup30825	NA	NA
supergroup30826	NA	NA
supergroup30827	NA	NA
supergroup30828	NA	NA
supergroup30829	NA	NA
supergroup30830	NA	NA
supergroup30831	NA	NA
supergroup30832	NA	NA
supergroup30833	NA	NA
supergroup30834	NA	NA
supergroup30835	NA	NA
supergroup30836	NA	NA
supergroup30837	NA	NA
supergroup30838	NA	NA
supergroup30839	NA	NA
supergroup30840	NA	NA
supergroup30841	NA	NA
supergroup30842	NA	NA
supergroup30843	NA	NA
supergroup30844	NA	NA
supergroup30845	NA	NA
supergroup30846	NA	NA
supergroup30847	NA	NA
supergroup30848	NA	NA
supergroup30849	NA	NA
supergroup30850	NA	NA
supergroup30851	NA	NA
supergroup30852	NA	NA
supergroup30853	NA	NA
supergroup30854	NA	NA
supergroup30855	NA	NA
supergroup30856	NA	NA
supergroup30857	NA	NA
supergroup30858	NA	NA
supergroup30859	NA	NA
supergroup30860	NA	NA
supergroup30861	NA	NA
supergroup30862	NA	NA
supergroup30863	NA	NA
supergroup30864	NA	NA
supergroup30865	NA	NA
supergroup30866	NA	NA
supergroup30867	NA	NA
supergroup30869	NA	NA
supergroup30870	NA	NA
supergroup30871	NA	NA
supergroup30872	NA	NA
supergroup30873	NA	NA
supergroup30874	NA	NA
supergroup30875	NA	NA
supergroup30876	NA	NA
supergroup30877	NA	NA
supergroup30878	NA	NA
supergroup30879	NA	NA
supergroup30880	NA	NA
supergroup30881	NA	NA
supergroup30883	NA	NA
supergroup30884	NA	NA
supergroup30885	NA	NA
supergroup30886	NA	NA
supergroup30887	NA	NA
supergroup30888	NA	NA
supergroup30889	NA	NA
supergroup30890	NA	NA
supergroup30891	NA	NA
supergroup30892	NA	NA
supergroup30893	NA	NA
supergroup30894	NA	NA
supergroup30895	NA	NA
supergroup30896	NA	NA
supergroup30897	NA	NA
supergroup30898	NA	NA
supergroup30899	NA	NA
supergroup30900	NA	NA
supergroup30901	NA	NA
supergroup30902	NA	NA
supergroup30903	NA	NA
supergroup30904	NA	NA
supergroup30905	NA	NA
supergroup30906	NA	NA
supergroup30907	NA	NA
supergroup30908	NA	NA
supergroup30909	NA	NA
supergroup30910	NA	NA
supergroup30911	NA	NA
supergroup30912	NA	NA
supergroup30913	NA	NA
supergroup30914	NA	NA
supergroup30915	NA	NA
supergroup30916	NA	NA
supergroup30917	NA	NA
supergroup30918	NA	NA
supergroup30919	NA	NA
supergroup30920	NA	NA
supergroup30921	NA	NA
supergroup30922	NA	NA
supergroup30923	NA	NA
supergroup30924	NA	NA
supergroup30926	NA	NA
supergroup30927	NA	NA
supergroup30928	NA	NA
supergroup30929	NA	NA
supergroup30930	NA	NA
supergroup30932	NA	NA
supergroup30933	NA	NA
supergroup30934	NA	NA
supergroup30935	NA	NA
supergroup30936	NA	NA
supergroup30937	NA	NA
supergroup30938	NA	NA
supergroup30939	NA	NA
supergroup30940	NA	NA
supergroup30941	NA	NA
supergroup30942	NA	NA
supergroup30943	NA	NA
supergroup30944	NA	NA
supergroup30946	NA	NA
supergroup30947	NA	NA
supergroup30948	NA	NA
supergroup30949	NA	NA
supergroup30950	NA	NA
supergroup30951	NA	NA
supergroup30952	NA	NA
supergroup30953	NA	NA
supergroup30954	NA	NA
supergroup30955	NA	NA
supergroup30956	NA	NA
supergroup30957	NA	NA
supergroup30959	NA	NA
supergroup30960	NA	NA
supergroup30961	NA	NA
supergroup30962	NA	NA
supergroup30963	NA	NA
supergroup30965	NA	NA
supergroup30968	NA	NA
supergroup30969	NA	NA
supergroup30971	NA	NA
supergroup30972	NA	NA
supergroup30973	NA	NA
supergroup30974	NA	NA
supergroup30975	NA	NA
supergroup30976	NA	NA
supergroup30977	NA	NA
supergroup30978	NA	NA
supergroup30980	NA	NA
supergroup30981	NA	NA
supergroup30982	NA	NA
supergroup30983	NA	NA
supergroup30984	NA	NA
supergroup30985	NA	NA
supergroup30986	NA	NA
supergroup30987	NA	NA
supergroup30989	NA	NA
supergroup30990	NA	NA
supergroup30991	NA	NA
supergroup30992	NA	NA
supergroup30993	NA	NA
supergroup30994	NA	NA
supergroup30995	NA	NA
supergroup30996	NA	NA
supergroup30997	NA	NA
supergroup30998	NA	NA
supergroup30999	NA	NA
supergroup31000	NA	NA
supergroup31001	NA	NA
supergroup31002	NA	NA
supergroup31003	NA	NA
supergroup31005	NA	NA
supergroup31007	NA	NA
supergroup31008	NA	NA
supergroup31009	NA	NA
supergroup31010	NA	NA
supergroup31011	NA	NA
supergroup31012	NA	NA
supergroup31013	NA	NA
supergroup31014	NA	NA
supergroup31015	NA	NA
supergroup31016	NA	NA
supergroup31018	NA	NA
supergroup31019	NA	NA
supergroup31020	NA	NA
supergroup31021	NA	NA
supergroup31022	NA	NA
supergroup31023	NA	NA
supergroup31025	NA	NA
supergroup31026	NA	NA
supergroup31027	NA	NA
supergroup31028	NA	NA
supergroup31029	NA	NA
supergroup31031	NA	NA
supergroup31032	NA	NA
supergroup31033	NA	NA
supergroup31034	NA	NA
supergroup31035	NA	NA
supergroup31036	NA	NA
supergroup31037	NA	NA
supergroup31038	NA	NA
supergroup31039	NA	NA
supergroup31040	NA	NA
supergroup31041	NA	NA
supergroup31042	NA	NA
supergroup31043	NA	NA
supergroup31044	NA	NA
supergroup31045	NA	NA
supergroup31046	NA	NA
supergroup31047	NA	NA
supergroup31048	NA	NA
supergroup31049	NA	NA
supergroup31050	NA	NA
supergroup31051	NA	NA
supergroup31053	NA	NA
supergroup31054	NA	NA
supergroup31055	NA	NA
supergroup31056	NA	NA
supergroup31057	NA	NA
supergroup31058	NA	NA
supergroup31059	NA	NA
supergroup31061	NA	NA
supergroup31063	NA	NA
supergroup31064	NA	NA
supergroup31065	NA	NA
supergroup31067	NA	NA
supergroup31068	NA	NA
supergroup31069	NA	NA
supergroup31070	NA	NA
supergroup31071	NA	NA
supergroup31072	NA	NA
supergroup31073	NA	NA
supergroup31074	NA	NA
supergroup31075	NA	NA
supergroup31076	NA	NA
supergroup31077	NA	NA
supergroup31078	NA	NA
supergroup31079	NA	NA
supergroup31080	NA	NA
supergroup31081	NA	NA
supergroup31082	NA	NA
supergroup31083	NA	NA
supergroup31084	NA	NA
supergroup31085	NA	NA
supergroup31086	NA	NA
supergroup31087	NA	NA
supergroup31088	NA	NA
supergroup31089	NA	NA
supergroup31090	NA	NA
supergroup31091	NA	NA
supergroup31092	NA	NA
supergroup31093	NA	NA
supergroup31094	NA	NA
supergroup31095	NA	NA
supergroup31096	NA	NA
supergroup31098	NA	NA
supergroup31099	NA	NA
supergroup31100	NA	NA
supergroup31101	NA	NA
supergroup31102	NA	NA
supergroup31103	NA	NA
supergroup31104	NA	NA
supergroup31105	NA	NA
supergroup31106	NA	NA
supergroup31108	NA	NA
supergroup31109	NA	NA
supergroup31110	NA	NA
supergroup31111	NA	NA
supergroup31112	NA	NA
supergroup31113	NA	NA
supergroup31114	NA	NA
supergroup31115	NA	NA
supergroup31116	NA	NA
supergroup31117	NA	NA
supergroup31118	NA	NA
supergroup31120	NA	NA
supergroup31121	NA	NA
supergroup31123	NA	NA
supergroup31124	NA	NA
supergroup31125	NA	NA
supergroup31126	NA	NA
supergroup31127	NA	NA
supergroup31128	NA	NA
supergroup31129	NA	NA
supergroup31130	NA	NA
supergroup31131	NA	NA
supergroup31132	NA	NA
supergroup31133	NA	NA
supergroup31134	NA	NA
supergroup31135	NA	NA
supergroup31137	NA	NA
supergroup31138	NA	NA
supergroup31139	NA	NA
supergroup31141	NA	NA
supergroup31142	NA	NA
supergroup31144	NA	NA
supergroup31145	NA	NA
supergroup31146	NA	NA
supergroup31147	NA	NA
supergroup31148	NA	NA
supergroup31149	NA	NA
supergroup31150	NA	NA
supergroup31152	NA	NA
supergroup31153	NA	NA
supergroup31154	NA	NA
supergroup31155	NA	NA
supergroup31156	NA	NA
supergroup31157	NA	NA
supergroup31159	NA	NA
supergroup31160	NA	NA
supergroup31162	NA	NA
supergroup31163	NA	NA
supergroup31165	NA	NA
supergroup31166	NA	NA
supergroup31167	NA	NA
supergroup31168	NA	NA
supergroup31169	NA	NA
supergroup31170	NA	NA
supergroup31171	NA	NA
supergroup31172	NA	NA
supergroup31173	NA	NA
supergroup31175	NA	NA
supergroup31176	NA	NA
supergroup31177	NA	NA
supergroup31179	NA	NA
supergroup31180	NA	NA
supergroup31181	NA	NA
supergroup31182	NA	NA
supergroup31183	NA	NA
supergroup31184	NA	NA
supergroup31185	NA	NA
supergroup31186	NA	NA
supergroup31187	NA	NA
supergroup31188	NA	NA
supergroup31189	NA	NA
supergroup31190	NA	NA
supergroup31191	NA	NA
supergroup31192	NA	NA
supergroup31193	NA	NA
supergroup31194	NA	NA
supergroup31195	NA	NA
supergroup31196	NA	NA
supergroup31197	NA	NA
supergroup31198	NA	NA
supergroup31199	NA	NA
supergroup31200	NA	NA
supergroup31201	NA	NA
supergroup31202	NA	NA
supergroup31203	NA	NA
supergroup31204	NA	NA
supergroup31205	NA	NA
supergroup31206	NA	NA
supergroup31207	NA	NA
supergroup31208	NA	NA
supergroup31209	NA	NA
supergroup31210	NA	NA
supergroup31211	NA	NA
supergroup31212	NA	NA
supergroup31213	NA	NA
supergroup31214	NA	NA
supergroup31215	NA	NA
supergroup31216	NA	NA
supergroup31217	NA	NA
supergroup31218	NA	NA
supergroup31219	NA	NA
supergroup31220	NA	NA
supergroup31221	NA	NA
supergroup31222	NA	NA
supergroup31223	NA	NA
supergroup31224	NA	NA
supergroup31225	NA	NA
supergroup31226	NA	NA
supergroup31227	NA	NA
supergroup31228	NA	NA
supergroup31229	NA	NA
supergroup31230	NA	NA
supergroup31231	NA	NA
supergroup31232	NA	NA
supergroup31233	NA	NA
supergroup31234	NA	NA
supergroup31235	NA	NA
supergroup31236	NA	NA
supergroup31237	NA	NA
supergroup31238	NA	NA
supergroup31239	NA	NA
supergroup31240	NA	NA
supergroup31241	NA	NA
supergroup31242	NA	NA
supergroup31243	NA	NA
supergroup31244	NA	NA
supergroup31245	NA	NA
supergroup31246	NA	NA
supergroup31247	NA	NA
supergroup31248	NA	NA
supergroup31250	NA	NA
supergroup31251	NA	NA
supergroup31252	NA	NA
supergroup31253	NA	NA
supergroup31254	NA	NA
supergroup31255	NA	NA
supergroup31256	NA	NA
supergroup31257	NA	NA
supergroup31258	NA	NA
supergroup31259	NA	NA
supergroup31260	NA	NA
supergroup31261	NA	NA
supergroup31262	NA	NA
supergroup31263	NA	NA
supergroup31264	NA	NA
supergroup31265	NA	NA
supergroup31266	NA	NA
supergroup31267	NA	NA
supergroup31268	NA	NA
supergroup31269	NA	NA
supergroup31270	NA	NA
supergroup31271	NA	NA
supergroup31272	NA	NA
supergroup31273	NA	NA
supergroup31274	NA	NA
supergroup31275	NA	NA
supergroup31276	NA	NA
supergroup31277	NA	NA
supergroup31278	NA	NA
supergroup31279	NA	NA
supergroup31280	NA	NA
supergroup31281	NA	NA
supergroup31282	NA	NA
supergroup31283	NA	NA
supergroup31284	NA	NA
supergroup31285	NA	NA
supergroup31286	NA	NA
supergroup31287	NA	NA
supergroup31288	NA	NA
supergroup31290	NA	NA
supergroup31291	NA	NA
supergroup31293	NA	NA
supergroup31295	NA	NA
supergroup31296	NA	NA
supergroup31297	NA	NA
supergroup31298	NA	NA
supergroup31299	NA	NA
supergroup31300	NA	NA
supergroup31301	NA	NA
supergroup31302	NA	NA
supergroup31303	NA	NA
supergroup31304	NA	NA
supergroup31305	NA	NA
supergroup31306	NA	NA
supergroup31307	NA	NA
supergroup31308	NA	NA
supergroup31309	NA	NA
supergroup31310	NA	NA
supergroup31311	NA	NA
supergroup31312	NA	NA
supergroup31313	NA	NA
supergroup31314	NA	NA
supergroup31315	NA	NA
supergroup31316	NA	NA
supergroup31317	NA	NA
supergroup31318	NA	NA
supergroup31319	NA	NA
supergroup31320	NA	NA
supergroup31321	NA	NA
supergroup31322	NA	NA
supergroup31323	NA	NA
supergroup31324	NA	NA
supergroup31325	NA	NA
supergroup31326	NA	NA
supergroup31327	NA	NA
supergroup31328	NA	NA
supergroup31330	NA	NA
supergroup31331	NA	NA
supergroup31332	NA	NA
supergroup31333	NA	NA
supergroup31334	NA	NA
supergroup31335	NA	NA
supergroup31336	NA	NA
supergroup31337	NA	NA
supergroup31338	NA	NA
supergroup31339	NA	NA
supergroup31340	NA	NA
supergroup31341	NA	NA
supergroup31342	NA	NA
supergroup31343	NA	NA
supergroup31344	NA	NA
supergroup31345	NA	NA
supergroup31346	NA	NA
supergroup31347	NA	NA
supergroup31348	NA	NA
supergroup31349	NA	NA
supergroup31350	NA	NA
supergroup31351	NA	NA
supergroup31352	NA	NA
supergroup31353	NA	NA
supergroup31354	NA	NA
supergroup31355	NA	NA
supergroup31356	NA	NA
supergroup31357	NA	NA
supergroup31358	NA	NA
supergroup31359	NA	NA
supergroup31360	NA	NA
supergroup31361	NA	NA
supergroup31362	NA	NA
supergroup31363	NA	NA
supergroup31364	NA	NA
supergroup31365	NA	NA
supergroup31366	NA	NA
supergroup31368	NA	NA
supergroup31369	NA	NA
supergroup31370	NA	NA
supergroup31371	NA	NA
supergroup31372	NA	NA
supergroup31373	NA	NA
supergroup31374	NA	NA
supergroup31375	NA	NA
supergroup31376	NA	NA
supergroup31377	NA	NA
supergroup31379	NA	NA
supergroup31380	NA	NA
supergroup31381	NA	NA
supergroup31382	NA	NA
supergroup31383	NA	NA
supergroup31384	NA	NA
supergroup31385	NA	NA
supergroup31386	NA	NA
supergroup31387	NA	NA
supergroup31388	NA	NA
supergroup31389	NA	NA
supergroup31390	NA	NA
supergroup31391	NA	NA
supergroup31392	NA	NA
supergroup31393	NA	NA
supergroup31394	NA	NA
supergroup31395	NA	NA
supergroup31396	NA	NA
supergroup31397	NA	NA
supergroup31398	NA	NA
supergroup31399	NA	NA
supergroup31400	NA	NA
supergroup31401	NA	NA
supergroup31402	NA	NA
supergroup31403	NA	NA
supergroup31404	NA	NA
supergroup31405	NA	NA
supergroup31406	NA	NA
supergroup31407	NA	NA
supergroup31408	NA	NA
supergroup31409	NA	NA
supergroup31410	NA	NA
supergroup31411	NA	NA
supergroup31412	NA	NA
supergroup31413	NA	NA
supergroup31414	NA	NA
supergroup31415	NA	NA
supergroup31416	NA	NA
supergroup31417	NA	NA
supergroup31418	NA	NA
supergroup31419	NA	NA
supergroup31420	NA	NA
supergroup31421	NA	NA
supergroup31422	NA	NA
supergroup31423	NA	NA
supergroup31424	NA	NA
supergroup31425	NA	NA
supergroup31426	NA	NA
supergroup31427	NA	NA
supergroup31428	NA	NA
supergroup31429	NA	NA
supergroup31430	NA	NA
supergroup31431	NA	NA
supergroup31432	NA	NA
supergroup31433	NA	NA
supergroup31434	NA	NA
supergroup31435	NA	NA
supergroup31436	NA	NA
supergroup31437	NA	NA
supergroup31438	NA	NA
supergroup31439	NA	NA
supergroup31440	NA	NA
supergroup31441	NA	NA
supergroup31442	NA	NA
supergroup31443	NA	NA
supergroup31444	NA	NA
supergroup31445	NA	NA
supergroup31446	NA	NA
supergroup31447	NA	NA
supergroup31448	NA	NA
supergroup31449	NA	NA
supergroup31450	NA	NA
supergroup31451	NA	NA
supergroup31452	NA	NA
supergroup31453	NA	NA
supergroup31454	NA	NA
supergroup31455	NA	NA
supergroup31456	NA	NA
supergroup31457	NA	NA
supergroup31458	NA	NA
supergroup31459	NA	NA
supergroup31460	NA	NA
supergroup31461	NA	NA
supergroup31462	NA	NA
supergroup31463	NA	NA
supergroup31464	NA	NA
supergroup31465	NA	NA
supergroup31466	NA	NA
supergroup31467	NA	NA
supergroup31468	NA	NA
supergroup31469	NA	NA
supergroup31470	NA	NA
supergroup31471	NA	NA
supergroup31472	NA	NA
supergroup31473	NA	NA
supergroup31474	NA	NA
supergroup31475	NA	NA
supergroup31476	NA	NA
supergroup31477	NA	NA
supergroup31478	NA	NA
supergroup31479	NA	NA
supergroup31480	NA	NA
supergroup31481	NA	NA
supergroup31482	NA	NA
supergroup31483	NA	NA
supergroup31484	NA	NA
supergroup31485	NA	NA
supergroup31486	NA	NA
supergroup31487	NA	NA
supergroup31488	NA	NA
supergroup31489	NA	NA
supergroup31490	NA	NA
supergroup31491	NA	NA
supergroup31492	NA	NA
supergroup31493	NA	NA
supergroup31494	NA	NA
supergroup31495	NA	NA
supergroup31496	NA	NA
supergroup31497	NA	NA
supergroup31498	NA	NA
supergroup31499	NA	NA
supergroup31500	NA	NA
supergroup31501	NA	NA
supergroup31502	NA	NA
supergroup31503	NA	NA
supergroup31504	NA	NA
supergroup31505	NA	NA
supergroup31506	NA	NA
supergroup31507	NA	NA
supergroup31508	NA	NA
supergroup31509	NA	NA
supergroup31510	NA	NA
supergroup31511	NA	NA
supergroup31512	NA	NA
supergroup31513	NA	NA
supergroup31514	NA	NA
supergroup31515	NA	NA
supergroup31516	NA	NA
supergroup31517	NA	NA
supergroup31518	NA	NA
supergroup31519	NA	NA
supergroup31520	NA	NA
supergroup31521	NA	NA
supergroup31522	NA	NA
supergroup31523	NA	NA
supergroup31524	NA	NA
supergroup31525	NA	NA
supergroup31526	NA	NA
supergroup31527	NA	NA
supergroup31528	NA	NA
supergroup31529	NA	NA
supergroup31530	NA	NA
supergroup31531	NA	NA
supergroup31532	NA	NA
supergroup31533	NA	NA
supergroup31534	NA	NA
supergroup31535	NA	NA
supergroup31536	NA	NA
supergroup31537	NA	NA
supergroup31538	NA	NA
supergroup31539	NA	NA
supergroup31540	NA	NA
supergroup31541	NA	NA
supergroup31542	NA	NA
supergroup31543	NA	NA
supergroup31544	NA	NA
supergroup31545	NA	NA
supergroup31546	NA	NA
supergroup31547	NA	NA
supergroup31548	NA	NA
supergroup31549	NA	NA
supergroup31550	NA	NA
supergroup31551	NA	NA
supergroup31552	NA	NA
supergroup31553	NA	NA
supergroup31554	NA	NA
supergroup31555	NA	NA
supergroup31556	NA	NA
supergroup31557	NA	NA
supergroup31558	NA	NA
supergroup31559	NA	NA
supergroup31560	NA	NA
supergroup31561	NA	NA
supergroup31562	NA	NA
supergroup31563	NA	NA
supergroup31564	NA	NA
supergroup31565	NA	NA
supergroup31566	NA	NA
supergroup31567	NA	NA
supergroup31568	NA	NA
supergroup31569	NA	NA
supergroup31570	NA	NA
supergroup31571	NA	NA
supergroup31572	NA	NA
supergroup31573	NA	NA
supergroup31574	NA	NA
supergroup31575	NA	NA
supergroup31576	NA	NA
supergroup31577	NA	NA
supergroup31578	NA	NA
supergroup31579	NA	NA
supergroup31580	NA	NA
supergroup31581	NA	NA
supergroup31582	NA	NA
supergroup31583	NA	NA
supergroup31584	NA	NA
supergroup31585	NA	NA
supergroup31586	NA	NA
supergroup31587	NA	NA
supergroup31588	NA	NA
supergroup31589	WeinellEntry691	sample66_0000000539_group31589
supergroup31590	NA	NA
supergroup31591	NA	NA
supergroup31592	NA	NA
supergroup31593	NA	NA
supergroup31594	NA	NA
supergroup31595	NA	NA
supergroup31596	NA	NA
supergroup31597	NA	NA
supergroup31598	NA	NA
supergroup31599	NA	NA
supergroup31600	NA	NA
supergroup31601	NA	NA
supergroup31602	NA	NA
supergroup31603	NA	NA
supergroup31604	NA	NA
supergroup31605	NA	NA
supergroup31606	NA	NA
supergroup31607	NA	NA
supergroup31608	NA	NA
supergroup31609	NA	NA
supergroup31610	NA	NA
supergroup31611	NA	NA
supergroup31612	NA	NA
supergroup31613	NA	NA
supergroup31614	NA	NA
supergroup31615	NA	NA
supergroup31616	NA	NA
supergroup31617	NA	NA
supergroup31618	NA	NA
supergroup31619	NA	NA
supergroup31620	NA	NA
supergroup31621	NA	NA
supergroup31622	NA	NA
supergroup31623	NA	NA
supergroup31624	NA	NA
supergroup31625	NA	NA
supergroup31626	NA	NA
supergroup31627	NA	NA
supergroup31628	NA	NA
supergroup31629	NA	NA
supergroup31630	NA	NA
supergroup31631	NA	NA
supergroup31632	NA	NA
supergroup31633	NA	NA
supergroup31634	NA	NA
supergroup31635	NA	NA
supergroup31636	NA	NA
supergroup31637	NA	NA
supergroup31638	NA	NA
supergroup31639	NA	NA
supergroup31640	NA	NA
supergroup31641	NA	NA
supergroup31642	NA	NA
supergroup31643	NA	NA
supergroup31644	NA	NA
supergroup31645	NA	NA
supergroup31646	NA	NA
supergroup31647	NA	NA
supergroup31648	NA	NA
supergroup31649	NA	NA
supergroup31650	NA	NA
supergroup31651	NA	NA
supergroup31652	NA	NA
supergroup31653	NA	NA
supergroup31654	NA	NA
supergroup31655	NA	NA
supergroup31656	NA	NA
supergroup31657	NA	NA
supergroup31658	NA	NA
supergroup31659	NA	NA
supergroup31660	NA	NA
supergroup31661	NA	NA
supergroup31662	NA	NA
supergroup31663	NA	NA
supergroup31664	NA	NA
supergroup31665	NA	NA
supergroup31666	NA	NA
supergroup31667	NA	NA
supergroup31668	NA	NA
supergroup31669	NA	NA
supergroup31670	NA	NA
supergroup31671	NA	NA
supergroup31672	NA	NA
supergroup31673	NA	NA
supergroup31674	NA	NA
supergroup31675	NA	NA
supergroup31676	NA	NA
supergroup31677	NA	NA
supergroup31678	NA	NA
supergroup31679	NA	NA
supergroup31680	NA	NA
supergroup31681	NA	NA
supergroup31682	NA	NA
supergroup31683	NA	NA
supergroup31684	NA	NA
supergroup31685	NA	NA
supergroup31686	NA	NA
supergroup31687	NA	NA
supergroup31688	NA	NA
supergroup31689	NA	NA
supergroup31690	NA	NA
supergroup31691	NA	NA
supergroup31692	NA	NA
supergroup31693	NA	NA
supergroup31694	NA	NA
supergroup31695	NA	NA
supergroup31696	NA	NA
supergroup31697	NA	NA
supergroup31698	NA	NA
supergroup31699	NA	NA
supergroup31700	NA	NA
supergroup31701	NA	NA
supergroup31702	NA	NA
supergroup31703	NA	NA
supergroup31704	NA	NA
supergroup31705	NA	NA
supergroup31706	NA	NA
supergroup31707	NA	NA
supergroup31708	NA	NA
supergroup31709	NA	NA
supergroup31710	NA	NA
supergroup31711	NA	NA
supergroup31712	NA	NA
supergroup31713	NA	NA
supergroup31714	NA	NA
supergroup31715	NA	NA
supergroup31716	NA	NA
supergroup31717	NA	NA
supergroup31718	NA	NA
supergroup31719	NA	NA
supergroup31720	NA	NA
supergroup31721	NA	NA
supergroup31722	NA	NA
supergroup31723	NA	NA
supergroup31724	NA	NA
supergroup31725	NA	NA
supergroup31726	NA	NA
supergroup31727	NA	NA
supergroup31728	NA	NA
supergroup31729	NA	NA
supergroup31730	NA	NA
supergroup31731	NA	NA
supergroup31732	NA	NA
supergroup31733	NA	NA
supergroup31734	NA	NA
supergroup31735	NA	NA
supergroup31736	NA	NA
supergroup31737	NA	NA
supergroup31738	NA	NA
supergroup31739	NA	NA
supergroup31740	NA	NA
supergroup31741	NA	NA
supergroup31742	NA	NA
supergroup31743	NA	NA
supergroup31744	NA	NA
supergroup31745	NA	NA
supergroup31746	NA	NA
supergroup31747	NA	NA
supergroup31748	NA	NA
supergroup31749	NA	NA
supergroup31750	NA	NA
supergroup31751	NA	NA
supergroup31752	NA	NA
supergroup31753	NA	NA
supergroup31754	NA	NA
supergroup31755	NA	NA
supergroup31756	NA	NA
supergroup31757	NA	NA
supergroup31758	NA	NA
supergroup31759	NA	NA
supergroup31760	NA	NA
supergroup31761	NA	NA
supergroup31762	NA	NA
supergroup31763	NA	NA
supergroup31764	NA	NA
supergroup31765	NA	NA
supergroup31766	NA	NA
supergroup31767	NA	NA
supergroup31768	NA	NA
supergroup31769	NA	NA
supergroup31770	NA	NA
supergroup31771	NA	NA
supergroup31772	NA	NA
supergroup31773	NA	NA
supergroup31774	NA	NA
supergroup31775	NA	NA
supergroup31776	NA	NA
supergroup31777	NA	NA
supergroup31778	NA	NA
supergroup31779	NA	NA
supergroup31780	NA	NA
supergroup31781	NA	NA
supergroup31782	NA	NA
supergroup31783	NA	NA
supergroup31784	NA	NA
supergroup31785	NA	NA
supergroup31786	NA	NA
supergroup31787	NA	NA
supergroup31788	NA	NA
supergroup31789	NA	NA
supergroup31790	NA	NA
supergroup31791	NA	NA
supergroup31792	NA	NA
supergroup31793	NA	NA
supergroup31794	NA	NA
supergroup31795	NA	NA
supergroup31796	NA	NA
supergroup31797	NA	NA
supergroup31798	NA	NA
supergroup31799	NA	NA
supergroup31800	NA	NA
supergroup31801	NA	NA
supergroup31803	NA	NA
supergroup31805	NA	NA
supergroup31806	NA	NA
supergroup31807	NA	NA
supergroup31808	NA	NA
supergroup31809	NA	NA
supergroup31810	NA	NA
supergroup31811	NA	NA
supergroup31812	NA	NA
supergroup31813	NA	NA
