Thamnophis_sirtalis.locus	num.Species	CountCover	absolutePIS	percentPIS	mean.pident	pident.Thamnophis_sirtalis	pident.Anolis_carolinensis	pident.Gekko_japonicus	pident.Pogona_vitticeps	pident.Crotalus_horridus	pident.Crotalus_mitchellii	pident.Ophiophagus_hannah	pident.Pantherophis_guttatus	pident.Protobothrops_mucrosquamatus	pident.Python_bivittatus	pident.Vipera_berus	gene.name	locus.length.Thamnophis_sirtalis	mean.variable.sites	min.pident.all	min.pident.subgroup
NW_013660451.1:26184-27698	11	667	127	19.04	83.17	100	50.41	38.55	74.8	93.51	93.21	93.3	95.76	93.06	89.6	92.64	LOC106554650	1514	0.17	38.55	89.6
NW_013657902.1:756349-756628	11	273	64	23.44	83.17	100	60.54	67.44	70.3	87.74	87.74	88.12	93.26	87.55	86.08	86.08	LOC106539388	279	0.17	60.54	86.08
NW_013658607.1:418880-419008	11	126	50	39.68	83.17	100	64.17	84.13	88.89	65.83	89.68	89.68	92.06	65.83	85.71	88.89	LTBP3	128	0.17	64.17	65.83
NW_013658760.1:297766-298134	11	369	89	24.12	83.17	100	68.59	72.09	66.18	86.99	85.64	88.26	89.7	87.26	82.11	88.08	PLEKHA2	368	0.17	66.18	82.11
NW_013658840.1:317462-318373	11	822	233	28.35	83.18	100	53.41	74.26	60.24	89.07	89.73	93.16	88.66	90.39	87.1	88.93	LOC106548492	911	0.17	53.41	87.1
NW_013661677.1:10473-10595	11	120	36	30	83.18	100	66.67	65.79	70	89.17	88.33	86.67	89.17	88.33	80.83	90	SLC44A4	122	0.17	65.79	80.83
NW_013657714.1:1087274-1088255	11	363	39	10.74	83.18	100	81.3	60.32	59.69	87.92	88.33	89.63	90.24	89.58	78.91	89.03	LOC106545392	981	0.17	59.69	78.91
NW_013658824.1:121169-121361	11	192	58	30.21	83.18	100	70.18	70.31	75.52	85.42	85.42	89.06	90.62	85.42	78.12	84.9	RNF207	192	0.17	70.18	78.12
NW_013659000.1:108965-109194	11	193	60	31.09	83.18	100	65.56	71.04	68.82	88.54	88.54	87.63	89.04	89.06	80.21	86.56	RAD21	229	0.17	65.56	80.21
NW_013661433.1:31174-31461	11	285	86	30.18	83.18	100	70.65	70.61	71.11	83.86	85.96	85.26	92.98	86.67	84.04	83.86	LOC106556126	287	0.17	70.61	83.86
NW_013659800.1:25035-26544	11	1154	201	17.42	83.19	100	72.75	62.4	73.39	85.7	85.7	88.8	91.21	86.27	83.33	85.49	SENP5	1509	0.17	62.4	83.33
NW_013658520.1:73198-73356	11	159	53	33.33	83.19	100	72.73	66	68.79	85.9	87.18	87.07	91.3	88.46	82.35	85.26	LOC106546164	158	0.17	66	82.35
NW_013659850.1:163230-163521	11	291	85	29.21	83.19	100	68.38	65.62	68.73	88.66	86.25	87.97	87.63	88.66	85.57	87.63	LOC106553062	291	0.17	65.62	85.57
NW_013658638.1:110976-111137	11	161	44	27.33	83.19	100	75.47	76.1	73.58	83.65	86.18	83.33	89.9	82.39	80.25	84.28	TSPAN33	161	0.17	73.58	80.25
NW_013659174.1:227313-227549	11	235	91	38.72	83.19	100	58.67	63.64	64.35	87.34	90.48	89.91	95.73	92.74	86.22	86.08	LOC106550355	236	0.17	58.67	86.08
NW_013660165.1:54750-55901	11	1131	353	31.21	83.2	100	65.96	69.69	69.14	85.91	86.1	89.27	91.55	87.11	84.57	85.85	LOC106553968	1151	0.17	65.96	84.57
NW_013660031.1:135281-135461	11	162	46	28.4	83.2	100	66.67	68.52	71.6	90.12	90.12	83.95	87.04	86.16	82.1	88.89	FGG	180	0.17	66.67	82.1
NW_013660663.1:78777-78923	11	147	37	25.17	83.2	100	68.94	61.9	77.55	85.03	86.39	87.76	91.16	85.71	82.99	87.76	LOC106555033	146	0.17	61.9	82.99
NW_013658520.1:447005-447898	11	732	105	14.34	83.2	100	76.58	59.38	68.4	86.2	86.48	90.63	91.46	86.34	85.62	84.15	MYO9B	893	0.17	59.38	84.15
NW_013659738.1:173162-173410	11	234	53	22.65	83.21	100	70.54	68.22	66.01	86.32	86.32	91.56	90.6	88.03	78.35	89.32	LOC106552700	248	0.17	66.01	78.35
NW_013658252.1:348515-349453	11	936	270	28.85	83.21	100	62.33	76.24	59.54	90.95	84.3	84.99	85.73	92.31	87.25	91.67	LOC106543778	938	0.17	59.54	84.3
NW_013657761.1:1252566-1252925	11	213	45	21.13	83.21	100	43.97	70.42	72.3	92.03	92.03	87.04	92.49	92.03	86.85	86.16	LOC106556823	359	0.17	43.97	86.16
NW_013657903.1:225772-225924	11	150	51	34	83.21	100	68	68	74	88	88	88.67	89.33	86	80.67	84.67	LOC106539402	152	0.17	68	80.67
NW_013658654.1:403656-404285	11	630	209	33.17	83.22	100	69.68	71.11	69.37	86.83	87.14	87.78	88.87	87.14	81.11	86.35	H6PD	629	0.17	69.37	81.11
NW_013658811.1:50812-51087	11	273	75	27.47	83.22	100	74.73	74.73	73.26	82.78	83.52	87.91	88.28	83.88	83.88	82.42	ZCCHC4	275	0.17	73.26	82.42
NW_013660017.1:121050-121423	11	174	49	28.16	83.22	100	74.4	70.76	71.54	86.78	85.63	88.51	81.87	85.06	80.95	89.88	LOC106553541	373	0.17	70.76	80.95
NW_013659012.1:257456-257582	11	127	42	33.07	83.22	100	64.29	70.73	74.36	85.71	84.55	94.44	95	82.93	81.75	81.67	LOC106549522	126	0.17	64.29	81.67
NW_013659551.1:115041-115306	11	264	72	27.27	83.22	100	71.59	74.24	73.11	84.47	84.47	90.53	91.19	84.47	75.76	85.61	VPS13D	265	0.17	71.59	75.76
NW_013657829.1:1495084-1496264	11	1179	396	33.59	83.22	100	68.09	67.68	69	84.35	84.7	90.75	91.6	87.19	84.9	87.19	LOC106538170	1180	0.17	67.68	84.35
NW_013657982.1:743750-743881	11	130	38	29.23	83.22	100	70.27	62.5	66.67	88.37	88.37	87.6	92.25	88.64	82.17	88.64	LOC106540657	131	0.17	62.5	82.17
NW_013659017.1:36702-43907	11	6276	745	11.87	83.23	100	59.02	67.27	70.99	87.51	87.51	90.88	91.91	87.93	84.87	87.59	PKDREJ	7205	0.17	59.02	84.87
NW_013657917.1:41441-42172	11	672	101	15.03	83.23	100	69.61	70.31	68.35	87.65	87.35	88.74	92	86.67	78.73	86.1	AJAP1	731	0.17	68.35	78.73
NW_013658315.1:6795-7215	11	420	143	34.05	83.23	100	67.65	68.13	65.47	87.38	87.62	90.24	90.71	89.05	82.62	86.67	LOC106544413	420	0.17	65.47	82.62
NW_013657796.1:204784-205375	11	249	63	25.3	83.23	100	66.67	68.67	66.27	87.88	88.38	89.39	92.42	88.89	80.3	86.67	ERCC4	591	0.17	66.27	80.3
NW_013657872.1:135107-135292	11	186	43	23.12	83.24	100	73.53	71.58	64.04	85.48	85.48	89.78	90.32	86.56	82.8	86.02	M1AP	185	0.17	64.04	82.8
NW_013659132.1:251269-251791	11	468	117	25	83.24	100	70.28	69.53	71.05	84.28	86.02	87.82	90.75	87.65	79.96	88.29	SAC3D1	522	0.17	69.53	79.96
NW_013659125.1:26049-27389	11	438	85	19.41	83.24	100	41.58	75.93	54.08	91.32	91.32	93.38	94.1	92.47	87.83	93.65	GPR150	1340	0.17	41.58	87.83
NW_013658387.1:79572-79707	11	135	41	30.37	83.24	100	69.05	68.89	72.55	85.93	85.19	91.85	88.15	85.19	83.7	85.19	N4BP2	135	0.17	68.89	83.7
NW_013657684.1:1553940-1554198	11	249	69	27.71	83.24	100	74.49	55.56	73.25	87.55	87.15	87.65	86.18	89.16	87.55	87.15	GAL3ST2	258	0.17	55.56	86.18
NW_013657698.1:357218-357473	11	255	64	25.1	83.25	100	65.62	70.18	68.6	87.45	85.88	89.8	92.12	86.27	83.92	85.88	LOC106540868	255	0.17	65.62	83.92
NW_013658234.1:455450-455649	11	198	69	34.85	83.25	100	67.18	68.23	68.23	86.67	86.15	89.39	90.77	87.18	84.62	87.37	PROM2	199	0.17	67.18	84.62
NW_013661648.1:7723-7931	11	201	57	28.36	83.25	100	75.12	75.98	75.12	82.32	81.31	88.38	87.82	82.09	84.8	82.83	LOC106556316	208	0.17	75.12	81.31
NW_013659502.1:12063-12467	11	405	122	30.12	83.25	100	68.89	54.81	69.14	88.64	88.4	90.86	92.1	90.12	82.72	90.12	LOC106551831	404	0.17	54.81	82.72
NW_013659179.1:210935-211096	11	156	36	23.08	83.26	100	73.08	75.64	77.56	84.67	83.33	86.54	86.93	84.62	78.85	84.62	AGPAT5	161	0.17	73.08	78.85
NW_013659132.1:14856-14994	11	123	48	39.02	83.26	100	77.78	78.86	82.05	88.29	70.27	87.88	88.03	84.78	87.62	70.27	TM7SF2	138	0.17	70.27	70.27
NW_013657717.1:871347-871499	11	150	52	34.67	83.26	100	68	65.66	69.33	88.67	89.33	86.67	89.33	89.33	80.85	88.67	LOC106546295	152	0.17	65.66	80.85
NW_013658997.1:217607-218464	11	603	120	19.9	83.26	100	65.09	72.8	70.57	86.73	86.73	88.33	86.4	86.9	84.58	87.73	SLC25A53	857	0.17	65.09	84.58
NW_013658877.1:370672-370861	11	189	54	28.57	83.26	100	73.02	75.66	78.31	84.66	84.66	85.19	86.77	83.6	80.95	83.07	LOC106548702	189	0.17	73.02	80.95
NW_013658270.1:587544-587858	11	240	65	27.08	83.26	100	69.74	69.91	72.69	85	85	90.17	91.67	83.33	82.48	85.9	LOC106543995	314	0.17	69.74	82.48
NW_013658988.1:49792-50488	11	657	146	22.22	83.26	100	66.21	70.27	67.18	85.23	85.23	92.22	94.28	85.91	84.79	84.56	LRRN4	696	0.17	66.21	84.56
NW_013657914.1:708150-709127	11	975	244	25.03	83.27	100	59.96	61.58	61.88	92.86	77.28	94.17	95.73	92.74	87.62	92.1	LOC106539578	977	0.17	59.96	77.28
NW_013657900.1:75463-75648	11	186	56	30.11	83.27	100	66.67	64.15	67.3	87.98	87.43	89.25	88.24	88.52	84.52	91.94	CDHR4	185	0.17	64.15	84.52
NW_013658204.1:544524-545452	11	927	146	15.75	83.27	100	45	76.89	46.67	92.32	92.64	93.74	95.25	93.31	88.44	91.75	LOC106543318	928	0.17	45	88.44
NW_013658649.1:318489-319728	11	465	119	25.59	83.27	100	73.25	72.59	72.65	85.28	84.85	89.51	90.76	83.98	77.42	85.71	TAF3	1239	0.17	72.59	77.42
NW_013659461.1:19462-19804	11	330	131	39.7	83.28	100	77.26	77.88	77.88	90.27	67.51	92.1	67.82	90.27	86.29	88.75	ZNF189	342	0.17	67.51	67.51
NW_013657846.1:521378-521637	11	258	64	24.81	83.28	100	59.26	61.11	60.13	91.47	91.47	91.01	92.25	90.7	86.02	92.64	LOC106538473	259	0.17	59.26	86.02
NW_013661473.1:29828-30682	11	855	267	31.23	83.28	100	68.15	64.43	63.71	88.77	88.89	92.87	85.56	88.77	85.93	89.01	LOC106556160	854	0.17	63.71	85.56
NW_013659489.1:217161-217525	11	354	102	28.81	83.28	100	72.13	74.86	74.58	82.22	82.47	88.22	84.48	84.2	85.8	87.13	LOC106551785	364	0.17	72.13	82.22
NW_013658292.1:49651-49800	11	147	48	32.65	83.28	100	63.95	68.03	60.54	89.8	89.12	90.78	91.16	89.12	87.23	86.39	PUSL1	149	0.17	60.54	86.39
NW_013657888.1:899085-899232	11	144	40	27.78	83.28	100	72.92	72.22	73.61	83.33	81.94	88.89	92.52	81.94	85.42	83.33	LOC106539150	147	0.17	72.22	81.94
NW_013657826.1:1233443-1233606	11	147	33	22.45	83.29	100	72.55	72.36	75.83	84.55	84.55	85.37	87.07	84.55	83.95	85.37	CMC4	163	0.17	72.36	83.95
NW_013658500.1:589762-590589	11	717	42	5.86	83.29	100	68.47	73.15	70.37	87.65	87.9	86.09	90.03	87.16	79.17	86.17	IL21R	827	0.17	68.47	79.17
NW_013660404.1:55695-56034	11	336	87	25.89	83.29	100	64.76	68.37	63.68	88.69	88.69	91.98	91.96	88.39	81.55	88.1	ADAMTSL2	339	0.17	63.68	81.55
NW_013658013.1:908049-908843	11	775	138	17.81	83.29	100	74.23	72.38	73.84	84.28	83.74	91.67	92.2	83.47	76.98	83.39	LRRC61	794	0.17	72.38	76.98
NW_013658160.1:376291-376417	11	126	31	24.6	83.29	100	38.89	81.3	75.4	90.48	90.48	84.13	89.68	90.48	84.92	90.48	AQP9	126	0.17	38.89	84.13
NW_013657739.1:1091478-1091681	11	174	45	25.86	83.29	100	64.93	52.67	70	88.64	87.6	94.44	93.53	88.64	85.63	90.15	PDIA2	203	0.17	52.67	85.63
NW_013657704.1:1871674-1871848	11	174	43	24.71	83.29	100	65.77	68.63	63.33	86.21	87.36	91.49	93.1	87.93	82.18	90.23	TMEM67	174	0.17	63.33	82.18
NW_013658911.1:121085-121309	11	225	67	29.78	83.3	100	72	70.67	72.97	86.46	85.33	89.33	85.33	87.11	82.22	84.89	LOC106548929	224	0.17	70.67	82.22
NW_013660636.1:64980-65235	11	255	87	34.12	83.31	100	69.44	65.48	68.63	88.24	87.45	89.8	88.89	88.24	83.14	87.06	LOC106554981	255	0.17	65.48	83.14
NW_013659940.1:18882-19967	11	780	174	22.31	83.31	100	72.2	74.51	71.83	84.62	84.1	86.67	88.59	85.26	84.58	84.03	FAM110C	1085	0.17	71.83	84.03
NW_013658111.1:632180-633580	11	765	92	12.03	83.31	100	71.28	47.13	40.55	94.38	94.77	93.3	96.76	94.9	89.8	93.52	BACH1	1400	0.17	40.55	89.8
NW_013657751.1:820379-821195	11	810	226	27.9	83.31	100	71.87	70.33	73.59	87.33	87.63	86.99	74.36	89.51	84.96	89.88	LOC106554734	816	0.17	70.33	74.36
NW_013659138.1:196658-197584	11	927	157	16.94	83.32	100	65.23	68.23	66.37	87.59	87.38	89.69	91.75	87.81	85.33	87.14	LOC106550175	926	0.17	65.23	85.33
NW_013657883.1:42201-42608	11	407	59	14.5	83.32	100	69.82	79.63	71.62	85.71	86.73	80.93	90.48	86.39	80.89	84.35	NOP9	407	0.17	69.82	80.89
NW_013659217.1:238719-238922	11	204	57	27.94	83.32	100	75	68.14	71.57	85.29	85.29	87.25	88.73	84.31	84.31	86.67	LOC106550588	203	0.17	68.14	84.31
NW_013660885.1:7093-7478	11	381	111	29.13	83.33	100	55.28	78.93	77.33	85.83	85.83	87.93	87.44	87.14	83.99	86.88	NMNAT1	385	0.17	55.28	83.99
NW_013658912.1:285764-286387	11	615	117	19.02	83.33	100	69.77	61.4	65.48	88.81	88.41	90.18	92.27	89.67	81	89.59	IL23R	623	0.17	61.4	81
NW_013657940.1:690400-690564	11	135	31	22.96	83.33	100	70.37	75.76	71.11	82.96	84.44	90.91	87.04	83.7	84.85	85.47	LOC106540005	164	0.17	70.37	82.96
NW_013657837.1:430819-431522	11	376	115	30.59	83.33	100	70.95	64.44	61.39	87.54	87.07	92.27	90.88	89.08	84.79	88.22	LOC106538295	703	0.17	61.39	84.79
NW_013657738.1:206299-206604	11	171	46	26.9	83.33	100	70.09	75.24	63.89	87.13	86.55	95.37	91.67	90.06	76.09	80.56	RCCD1	305	0.17	63.89	76.09
NW_013659067.1:183655-184455	11	795	249	31.32	83.33	100	71.32	70.01	62.63	83.33	83.21	92.2	93.08	91.57	85.28	84.03	LOC106549771	800	0.17	62.63	83.21
NW_013659112.1:20757-23030	11	1191	341	28.63	83.33	100	67.84	72.17	73.22	86.23	86.4	88.16	88.58	86.9	80.02	87.15	LOC106550038	2273	0.17	67.84	80.02
NW_013661213.1:43530-43680	11	150	50	33.33	83.33	100	65.99	84.35	82.99	84.67	85.33	67.35	91.33	85.33	86	83.33	LOC106555877	150	0.17	65.99	67.35
NW_013661010.1:33027-33352	11	303	100	33	83.33	100	74.67	73.06	73.46	86.67	83.67	87.33	84.29	86.53	82	85	LOC106555594	325	0.17	73.06	82
NW_013661759.1:542-970	11	429	141	32.87	83.34	100	65.45	73.77	67.51	86.19	85.95	90.21	88.18	86.67	85.61	87.14	LOC106556395	428	0.17	65.45	85.61
NW_013659213.1:41857-42057	11	201	45	22.39	83.34	100	39.53	80.56	69.74	89.55	89.05	92.54	94.53	88.56	85.57	87.06	LOC106550575	200	0.17	39.53	85.57
NW_013658135.1:348899-349067	11	168	48	28.57	83.34	100	67.88	70.3	61.48	89.29	89.29	84.52	90.48	89.29	84.91	89.29	NDUFA10	168	0.17	61.48	84.52
NW_013658362.1:400138-400314	11	177	52	29.38	83.34	100	65.25	69.54	67.24	85.88	86.44	93.22	89.83	86.44	85.31	87.57	MYO18B	176	0.17	65.25	85.31
NW_013659365.1:233092-233271	11	177	73	41.24	83.34	100	56.32	73.56	57.47	88.7	89.27	93.22	93.22	89.27	85.88	89.83	SRPX2	179	0.17	56.32	85.88
NW_013657756.1:160781-161125	11	339	64	18.88	83.34	100	64.41	64.5	79.01	87.02	87.32	86.82	91.01	88.2	81.72	86.73	LOC106556243	344	0.17	64.41	81.72
NW_013658574.1:75000-75186	11	186	55	29.57	83.34	100	69.44	69.35	73.12	86.02	84.95	89.25	87.1	86.56	83.33	87.63	LOC106546668	186	0.17	69.35	83.33
NW_013660517.1:6360-6764	11	405	102	25.19	83.34	100	68.15	74.73	69.12	86.42	86.17	88.89	89.21	87.65	81.73	84.69	LOC106554757	404	0.17	68.15	81.73
NW_013659975.1:57152-57595	11	441	71	16.1	83.34	100	66.67	61.11	72.73	88.21	88.21	90.34	91.38	88.21	81.03	88.89	RFTN1	443	0.17	61.11	81.03
NW_013659449.1:218158-218354	11	195	54	27.69	83.34	100	74.87	64.62	72.31	84.62	85.5	88.72	93.33	85.64	82.56	84.62	LOC106551621	196	0.17	64.62	82.56
NW_013658031.1:771289-771415	11	126	31	24.6	83.34	100	70.63	69.17	64.29	88.1	84.92	88.89	91.27	89.68	81.75	88.1	LOC106541300	126	0.17	64.29	81.75
NW_013660270.1:8324-8885	11	273	70	25.64	83.34	100	74.81	73.99	70.3	85.19	84.81	87.93	87.64	85.93	78.45	87.74	SIK2	561	0.17	70.3	78.45
NW_013659184.1:133280-133557	11	276	74	26.81	83.35	100	67.78	69.87	67.22	84.42	87.41	90.22	93.48	83.7	86.11	86.59	LOC106550425	277	0.17	67.22	83.7
NW_013657926.1:297045-297212	11	168	56	33.33	83.35	100	56.55	72.12	69.64	89.7	90.3	88.1	93.45	88.48	80.36	88.1	ATP13A2	167	0.17	56.55	80.36
NW_013657932.1:11571-11790	11	219	71	32.42	83.35	100	68.98	65.28	64.35	88.58	88.58	89.04	89.95	89.5	82.65	89.88	DLGAP5	219	0.17	64.35	82.65
NW_013657762.1:1437474-1437614	11	138	53	38.41	83.35	100	67.39	75.36	78.26	92.03	94.2	65.22	66.67	94.93	91.45	91.3	SLC20A1	140	0.17	65.22	65.22
NW_013658086.1:583313-583521	11	174	55	31.61	83.35	100	56.32	70.11	72.41	87.82	87.82	87.44	93.24	87.82	87.93	85.9	LOC106542026	208	0.17	56.32	85.9
NW_013657681.1:400644-400993	11	197	41	20.81	83.35	100	70.26	44.35	76.92	89.74	89.23	89.23	90.26	88.72	88.54	89.58	LOC106538710	349	0.17	44.35	88.54
NW_013658207.1:87591-87777	11	186	54	29.03	83.35	100	68.85	72.78	68.39	87.1	86.21	88.17	90.32	86.56	79.78	88.71	GIF	186	0.17	68.39	79.78
NW_013660576.1:539-768	11	219	55	25.11	83.35	100	68.79	65.75	73.12	88	88	88	88.16	88	83.05	86	LOC106554859	229	0.17	65.75	83.05
NW_013657872.1:364383-365669	11	1287	257	19.97	83.36	100	66.37	67.9	68.92	89.43	89.28	89.82	90.37	88.03	77.99	88.81	LOC106538918	1286	0.17	66.37	77.99
NW_013658156.1:188740-189032	11	288	86	29.86	83.36	100	59.49	55.38	64.55	91.67	92.24	92.01	94.1	92.71	81.4	93.4	LOC106542817	292	0.17	55.38	81.4
NW_013658157.1:188411-189370	11	960	318	33.12	83.36	100	62.92	63.71	62.33	88.96	90.38	90.73	91.28	90.71	86.46	89.48	LOC106542836	959	0.17	62.33	86.46
NW_013661694.1:23757-23983	11	225	61	27.11	83.36	100	78.22	74.67	73.33	84.89	85.78	73.87	93.33	85.33	80.89	86.67	LOC106556354	226	0.17	73.33	73.87
NW_013657914.1:765379-766313	11	933	317	33.98	83.37	100	71.92	70.31	69.35	81.89	91.33	92.39	82.53	91.43	84.03	81.89	LOC106539583	934	0.17	69.35	81.89
NW_013657712.1:164913-165242	11	327	114	34.86	83.37	100	53.03	58.65	55.56	93.27	92.66	95.11	94.19	92.35	90.52	91.74	LOC106544811	329	0.17	53.03	90.52
NW_013658877.1:365031-365458	11	162	52	32.1	83.37	100	71.15	71.52	74	85.53	84.91	88.27	84.41	85.62	85.53	86.16	LOC106548701	427	0.17	71.15	84.41
NW_013658133.1:555905-556137	11	169	42	24.85	83.38	100	72.38	68.63	71.57	86.27	86.27	88.24	86.96	85.26	83.33	88.24	ENTPD2	232	0.17	68.63	83.33
NW_013659480.1:109937-110112	11	171	41	23.98	83.38	100	70.37	80.7	77.19	75.31	74.07	74.07	94.74	92.4	88.3	90	GPC2	175	0.17	70.37	74.07
NW_013659541.1:111600-112816	11	300	65	21.67	83.38	100	75	43.21	68.09	88.89	88.19	92.41	89.16	90.62	90.62	90.97	RBM14	1216	0.17	43.21	88.19
NW_013659712.1:43152-43908	11	648	208	32.1	83.38	100	71.3	73.43	72.84	85.13	84.51	88.39	89.02	84.51	83.72	84.35	LRRC17	756	0.17	71.3	83.72
NW_013657960.1:935609-935789	11	180	47	26.11	83.38	100	72.78	71.11	67.78	87.22	86.67	85.56	90	85	85	86.11	MRPS21	180	0.17	67.78	85
NW_013657703.1:1538834-1539324	11	420	138	32.86	83.39	100	73.81	75.65	71.67	83.33	84.15	89.76	91.67	84.15	81.43	81.65	SNAP47	490	0.17	71.67	81.43
NW_013658499.1:217330-217777	11	354	84	23.73	83.39	100	62.54	63.22	61.02	88.98	88.7	93.22	93.5	89.55	86.44	90.11	LOC106545979	447	0.17	61.02	86.44
NW_013657972.1:996572-996729	11	156	46	29.49	83.39	100	71.15	73.47	71.15	85.86	92.59	80.77	84	85.96	89.36	82.98	ABHD6	157	0.17	71.15	80.77
NW_013659795.1:135254-135410	11	156	38	24.36	83.39	100	75	71.15	76.28	85.26	84.62	87.18	86.54	83.33	82.05	85.9	JTB	156	0.17	71.15	82.05
NW_013658093.1:61780-63326	11	1233	250	20.28	83.39	100	71.88	69.78	68.92	86.76	85.78	89.58	91.24	86.68	81.23	85.46	LOC106542089	1546	0.17	68.92	81.23
NW_013658742.1:153311-153535	11	225	57	25.33	83.4	100	60.44	77.78	38.89	92.44	92.44	94.22	93.78	92	82.46	92.89	LOC106547884	224	0.17	38.89	82.46
NW_013658252.1:566444-567094	11	651	261	40.09	83.4	100	57.45	61.06	59.97	91.82	92.01	94.44	87.56	92.17	89.02	91.86	LOC106543794	650	0.17	57.45	87.56
NW_013658235.1:244200-245116	11	339	98	28.91	83.4	100	76.7	57.8	74.63	86.43	86.14	89.79	91.9	86.43	81.71	85.84	GDF9	916	0.17	57.8	81.71
NW_013660508.1:86515-86994	11	480	139	28.96	83.4	100	68.57	64.18	69.23	87.06	86.25	92.71	92.08	87.29	83.96	86.04	LOC106554745	479	0.17	64.18	83.96
NW_013658705.1:128790-129508	11	580	82	14.14	83.4	100	62.12	42.77	66.29	92.4	92.23	92.86	93.6	93.54	89.24	92.32	SPRTN	718	0.17	42.77	89.24
NW_013660175.1:110343-110469	11	127	46	36.22	83.4	100	68.33	76.92	80.34	81.3	75.4	76.98	93.65	88.1	88.89	87.5	LOC106554002	126	0.17	68.33	75.4
NW_013658261.1:413081-413433	11	339	94	27.73	83.4	100	50	79.54	77.27	86.73	87.02	91.15	91.15	86.14	84.07	84.37	LOC106543903	352	0.17	50	84.07
NW_013657739.1:1161707-1161884	11	171	53	30.99	83.41	100	56.06	69.59	71.35	89.47	88.89	91.81	92.98	89.47	87.72	80.16	CREBBP	177	0.17	56.06	80.16
NW_013661548.1:22348-22654	11	295	74	25.08	83.41	100	69.33	68.97	73.33	89.18	89.61	78.08	91.61	89.18	87.88	80.36	ZFHX2	306	0.17	68.97	78.08
NW_013659279.1:126014-126151	11	138	36	26.09	83.41	100	69.61	76.81	67.65	71.57	86.67	89.13	93.48	88.33	83.7	90.58	LOC106550852	137	0.17	67.65	71.57
NW_013658637.1:204401-204631	11	228	63	27.63	83.41	100	76.75	85.96	85.96	78.51	78.51	79.82	80.7	80.26	92.11	78.95	PPP1CA	230	0.17	76.75	78.51
NW_013657690.1:2052443-2053657	11	903	128	14.17	83.42	100	67.2	37.77	70.46	91.67	91.9	93.25	93.98	92.13	88.02	91.2	MASTL	1214	0.17	37.77	88.02
NW_013657851.1:983481-983681	11	200	48	24	83.42	100	71.67	70.75	68.71	84.34	84.34	95.33	90.67	85.33	77.78	88.67	LOC106538553	200	0.17	68.71	77.78
NW_013658068.1:594845-595805	11	960	130	13.54	83.42	100	62.12	64.03	61.39	89.74	89.62	91.98	93.57	90.31	86.15	88.7	ESCO2	960	0.17	61.39	86.15
NW_013658681.1:260514-260699	11	186	46	24.73	83.42	100	58.87	76.5	77.42	87.63	87.63	86.56	87.63	87.1	81.72	86.56	VWA5B1	185	0.17	58.87	81.72
NW_013658102.1:470051-470470	11	219	57	26.03	83.42	100	72.14	71.98	72.32	86.87	86.07	90.83	87.44	86.57	79.91	83.51	TANGO6	419	0.17	71.98	79.91
NW_013659525.1:223521-224050	11	303	63	20.79	83.42	100	58.33	73.43	79.39	82.13	88.42	86.52	91.42	86.81	83.69	87.5	LOC106551925	529	0.17	58.33	82.13
NW_013658206.1:510923-511089	11	162	44	27.16	83.42	100	68.52	74.07	66.67	87.36	86.21	89.09	90.3	85.06	83.02	87.36	ORC1	166	0.17	66.67	83.02
NW_013658645.1:363618-363819	11	198	72	36.36	83.42	100	69.7	68.18	66.67	91.41	91.41	91.41	92.42	91.41	89.39	65.64	LOC106547177	201	0.17	65.64	65.64
NW_013660244.1:82070-82296	11	201	53	26.37	83.43	100	70.3	68.14	59.09	90.3	90.3	89.78	88.56	86.67	86.06	88.48	STK31	226	0.17	59.09	86.06
NW_013658261.1:459803-460195	11	357	102	28.57	83.43	100	75.56	74.93	73.68	86.61	87.46	70.49	92.72	87.46	82.91	85.9	LOC106543912	392	0.17	70.49	70.49
NW_013659960.1:78533-78809	11	276	75	27.17	83.43	100	74.64	78.62	72.83	82.61	82.61	89.49	88.74	83.7	80.07	84.42	CCDC3	276	0.17	72.83	80.07
NW_013661959.1:6823-7056	11	231	75	32.47	83.43	100	67.53	65.37	66.23	88.31	87.45	89.61	93.51	87.45	82.25	90.04	SLCO1A2	233	0.17	65.37	82.25
NW_013658740.1:285227-285445	11	201	51	25.37	83.43	100	71.58	70.15	72.58	85.42	85.42	89.2	90.71	86.46	81.67	84.58	LOC106547870	218	0.17	70.15	81.67
NW_013659085.1:311224-311439	11	213	68	31.92	83.43	100	58.19	69.84	72.55	96.24	96.24	68.66	96.77	95.77	68.18	95.31	SLC9A3R2	215	0.17	58.19	68.18
NW_013658836.1:26366-26490	11	123	42	34.15	83.44	100	73.17	64.96	72.36	89.17	89.17	88.62	90.24	88.33	77.24	84.55	CHUK	124	0.17	64.96	77.24
NW_013661071.1:31376-32814	11	1287	264	20.51	83.44	100	67.59	70.05	66.67	86.64	86.4	91.6	91.99	86.32	83.88	86.71	LOC106555690	1438	0.17	66.67	83.88
NW_013661104.1:13441-15576	11	1344	230	17.11	83.44	100	66.16	64.65	68.15	88.1	87.95	91.43	92.74	87.75	82.85	88.07	LOC106555733	2135	0.17	64.65	82.85
NW_013658287.1:415838-416809	11	966	312	32.3	83.44	100	71.44	70.59	60.77	91.02	91.33	84.03	80.76	91.28	84.92	91.72	LOC106544150	971	0.17	60.77	80.76
